FullName,Winery,Year,VintageRating,VintagePrice,VintageRatingPriceRatio,WineRating,WineRatingPriceRatio
Merlin Vieilles Vignes Mâcon La Roche Vineuse 2016,Merlin,2016.0,4.0,27.33,0.146359312,3.8,0.139041347
Meyer - Näkel Illusion Eins (Blanc de Noir) 2016,Meyer - Näkel,2016.0,4.1,21.35,0.192037471,4.0,0.18735363
Miani Friulano 2015,Miani,2015.0,4.2,42.5,0.098823529,4.2,0.098823529
Miani Friulano 2017,Miani,2017.0,4.4,55.0,0.08,4.2,0.076363636
Miani Zitelle Cava Sauvignon 2015,Miani,2015.0,4.3,161.0,0.026708075,4.4,0.027329193
Michel & Stéphane Ogier La Combe de Malleval Condrieu 2014,Michel & Stéphane Ogier,2014.0,4.2,25.21,0.166600555,4.1,0.162633875
Michel & Stéphane Ogier La Combe de Malleval Condrieu 2016,Michel & Stéphane Ogier,2016.0,4.2,31.48,0.133418043,4.1,0.130241423
Michel & Stéphane Ogier La Combe de Malleval Condrieu 2017,Michel & Stéphane Ogier,2017.0,4.2,44.0,0.095454545,4.1,0.093181818
Michel & Stéphane Ogier La Combe de Malleval Condrieu 2018,Michel & Stéphane Ogier,2018.0,4.2,33.61,0.124962809,4.1,0.121987504
Michel & Stéphane Ogier Les Vieilles Vignes de Jacques Vernay Condrieu 2014,Michel & Stéphane Ogier,2014.0,4.3,37.48,0.114727855,4.1,0.109391676
Michel & Stéphane Ogier Les Vieilles Vignes de Jacques Vernay Condrieu 2016,Michel & Stéphane Ogier,2016.0,4.2,49.48,0.084882781,4.1,0.082861762
Michel & Stéphane Ogier Viognier de Rosine 2017,Michel & Stéphane Ogier,2017.0,4.0,20.83,0.192030725,3.8,0.182429189
Michel Bouzereau Bourgogne Chardonnay 2016,Michel Bouzereau,2016.0,4.0,30.67,0.130420606,3.9,0.127160091
Michel Bouzereau Meursault 'Les Grands Charrons' 2016,Michel Bouzereau,2016.0,4.1,61.75,0.066396761,4.1,0.066396761
Michel Bouzereau Meursault 'Les Grands Charrons' 2017,Michel Bouzereau,2017.0,4.1,40.33,0.101661294,4.1,0.101661294
Michel Bouzereau Meursault 'Les Tessons' 2016,Michel Bouzereau,2016.0,4.2,69.83,0.060146069,4.1,0.05871402
Michel Bouzereau Meursault-Charmes 1er Cru 'Les Charmes Dessus' 2015,Michel Bouzereau,2015.0,4.2,85.0,0.049411765,4.2,0.049411765
Michel Bouzereau Meursault-Charmes 1er Cru 'Les Charmes Dessus' 2016,Michel Bouzereau,2016.0,4.6,82.65,0.055656382,4.2,0.050816697
Michel Bouzereau Meursault-Genevrières 1er Cru 2012,Michel Bouzereau,2012.0,4.3,56.38,0.07626818,4.3,0.07626818
Michel Bouzereau Meursault-Genevrières 1er Cru 2013,Michel Bouzereau,2013.0,4.2,52.51,0.079984765,4.3,0.081889164
Michel Bouzereau Meursault-Genevrières 1er Cru 2015,Michel Bouzereau,2015.0,4.2,65.08,0.064535956,4.3,0.066072526
Michel Bouzereau Meursault-Genevrières 1er Cru 2016,Michel Bouzereau,2016.0,4.2,65.08,0.064535956,4.3,0.066072526
Michel Bouzereau Puligny-Montrachet 1er Cru 'Les Champs Gains' 2015,Michel Bouzereau,2015.0,4.5,65.08,0.069145667,4.2,0.064535956
Michel Briday Rully 2016,Michel Briday,2016.0,4.0,22.08,0.18115942,3.8,0.172101449
Michel Briday Rully 2017,Michel Briday,2017.0,4.0,23.95,0.167014614,3.8,0.158663883
Michel Chevre Les Pentes Clos de l'Écotard Saumur 2016,Michel Chevre,2016.0,4.3,46.67,0.092136276,4.2,0.089993572
Michel Girard & Fils Sancerre Silex 2017,Michel Girard & Fils,2017.0,4.0,20.95,0.190930788,3.9,0.186157518
Michel Redde Barre A Mine Blanc Fumé de Pouilly 2015,Michel Redde,2015.0,4.1,46.99,0.087252607,4.1,0.087252607
Michel Redde Barre A Mine Blanc Fumé de Pouilly 2016,Michel Redde,2016.0,4.2,46.01,0.091284503,4.1,0.089111063
Michel Redde Barre A Mine Blanc Fumé de Pouilly 2017,Michel Redde,2017.0,4.3,31.0,0.138709677,4.1,0.132258065
Michel Redde La Moynerie Pouilly-Fumé 2017,Michel Redde,2017.0,4.1,23.99,0.170904544,3.9,0.162567737
Michel Redde Les Bois de Saint-Andelain Blanc Fumé de Pouilly 2013,Michel Redde,2013.0,4.0,35.2,0.113636364,3.9,0.110795455
Micro Bio (MicroBio) Correcaminos Blanco 2017,Micro Bio (MicroBio),2017.0,4.1,15.46,0.265200517,4.0,0.258732212
Migration Russian River Valley Chardonnay 2014,Migration,2014.0,4.0,32.0,0.125,4.0,0.125
Migration Russian River Valley Chardonnay 2015,Migration,2015.0,4.0,37.5,0.106666667,4.0,0.106666667
Milan Nestarec Trblmkr 2016,Milan Nestarec,2016.0,4.2,37.0,0.113513514,4.2,0.113513514
Millton Te Arai Vineyard Chenin Blanc 2017,Millton,2017.0,4.1,22.39,0.183117463,3.9,0.174184904
Minimus Dijon Free Chardonnay 2016,Minimus,2016.0,4.4,38.0,0.115789474,4.2,0.110526316
Minuty Blanc et Or 2015,Minuty,2015.0,4.0,20.58,0.19436346,4.0,0.19436346
Mira do Ó Druida Encruzado Reserva 2016,Mira do Ó,2016.0,4.1,23.5,0.174468085,4.1,0.174468085
Mira do Ó Druida Encruzado Reserva 2017,Mira do Ó,2017.0,4.3,24.23,0.177465951,4.1,0.169211721
Miraval Coteaux Varois en Provence Blanc 2014,Miraval,2014.0,4.0,25.0,0.16,3.9,0.156
Momento Chenin Blanc - Verdelho 2017,Momento,2017.0,4.0,23.68,0.168918919,4.0,0.168918919
Momento Mori Fistful of Flowers 2019,Momento Mori,2019.0,4.1,29.0,0.14137931,4.2,0.144827586
Momento Mori Staring at the Sun 2018,Momento Mori,2018.0,4.4,32.95,0.13353566,4.3,0.130500759
Montauto Enos I 2017,Montauto,2017.0,4.2,23.7,0.17721519,4.2,0.17721519
Montcalmès Coteaux du Languedoc Blanc 2014,Montcalmès,2014.0,4.0,28.23,0.141693234,4.0,0.141693234
Montcalmès Coteaux du Languedoc Blanc 2015,Montcalmès,2015.0,4.1,21.84,0.187728938,4.0,0.183150183
Montcalmès Coteaux du Languedoc Blanc 2016,Montcalmès,2016.0,4.2,22.68,0.185185185,4.0,0.176366843
Monte Da Cal Saturnino Grande Reserva Branco 2011,Monte Da Cal,2011.0,4.0,20.88,0.191570881,3.9,0.186781609
Monte da Ravasqueira MR Premium Branco 2014,Monte da Ravasqueira,2014.0,4.3,25.17,0.1708383,4.1,0.162892332
Montepepe Relais & Winery Degeres 2012,Montepepe Relais & Winery,2012.0,4.3,28.65,0.15008726,4.2,0.146596859
Monteverro Chardonnay Toscana 2015,Monteverro,2015.0,4.2,71.42,0.058807057,4.2,0.058807057
Monteverro Chardonnay Toscana 2016,Monteverro,2016.0,4.0,65.53,0.061040745,4.2,0.064092782
Monteviejo Lindaflor Chardonnay 2016,Monteviejo,2016.0,4.1,29.32,0.139836289,4.0,0.136425648
Montonale Orestilla 2017,Montonale,2017.0,4.5,26.99,0.166728418,4.3,0.159318266
Moone-Tsai Chardonnay 2015,Moone-Tsai,2015.0,4.4,75.0,0.058666667,4.4,0.058666667
Moorooduc Chardonnay 2015,Moorooduc,2015.0,4.1,23.95,0.171189979,3.9,0.162839248
Moreau-Naudet Chablis 1er Cru 'Forêts' 2014,Moreau-Naudet,2014.0,4.0,21.5,0.186046512,4.0,0.186046512
Moreau-Naudet Chablis 1er Cru 'Forêts' 2015,Moreau-Naudet,2015.0,4.0,25.21,0.158667196,4.0,0.158667196
Moreau-Naudet Chablis 1er Cru 'Forêts' 2016,Moreau-Naudet,2016.0,4.0,35.29,0.113346557,4.0,0.113346557
Moreau-Naudet Chablis 1er Cru 'Montmains' 2014,Moreau-Naudet,2014.0,4.1,37.98,0.107951553,4.1,0.107951553
Moreau-Naudet Chablis 1er Cru 'Montmains' 2015,Moreau-Naudet,2015.0,4.3,37.81,0.113726527,4.1,0.108436921
Moreau-Naudet Chablis 1er Cru 'Montmains' 2016,Moreau-Naudet,2016.0,4.2,28.0,0.15,4.1,0.146428571
Moreau-Naudet Chablis 1er Cru 'Montmains' 2017,Moreau-Naudet,2017.0,4.1,29.5,0.138983051,4.1,0.138983051
Moreau-Naudet Chablis 2015,Moreau-Naudet,2015.0,4.0,27.99,0.142908181,3.9,0.139335477
Morey-Blanc Meursault Charmes 2008,Morey-Blanc,2008.0,4.6,101.24,0.045436586,4.3,0.042473331
Morey-Blanc Saint-Aubin 1er Cru 2015,Morey-Blanc,2015.0,4.3,39.0,0.11025641,4.2,0.107692308
Morey-Coffinet Chassagne Montrachet 1er Cru 'Les Caillerets' 2017,Morey-Coffinet,2017.0,4.4,60.49,0.072739296,4.2,0.069432964
Morlet Family Vineyards La Proportion Dorée 2008,Morlet Family Vineyards,2008.0,4.3,52.0,0.082692308,4.4,0.084615385
Morlet Family Vineyards La Proportion Dorée 2012,Morlet Family Vineyards,2012.0,4.4,50.0,0.088,4.4,0.088
Moss Wood Chardonnay 2016,Moss Wood,2016.0,4.2,35.75,0.117482517,4.2,0.117482517
Moss Wood Chardonnay 2017,Moss Wood,2017.0,4.1,35.0,0.117142857,4.2,0.12
Mosse Anjou Blanc 2014,Mosse,2014.0,4.0,23.52,0.170068027,3.9,0.165816327
Mosse Anjou Blanc 2015,Mosse,2015.0,4.0,20.39,0.196174595,3.9,0.191270231
Mosse Chenin 2018,Mosse,2018.0,4.1,22.0,0.186363636,4.1,0.186363636
Mosse Le Rouchefer Anjou Blanc 2017,Mosse,2017.0,4.3,31.01,0.138664947,4.1,0.132215414
Mount Eden Vineyards Chardonnay 2014,Mount Eden Vineyards,2014.0,4.1,64.0,0.0640625,4.2,0.065625
Mount Eden Vineyards Chardonnay 2015,Mount Eden Vineyards,2015.0,4.1,64.0,0.0640625,4.2,0.065625
Movia Sivi Ambra Grigio 2011,Movia,2011.0,4.0,32.05,0.124804992,4.0,0.124804992
Movia Veliko Blanc 2009,Movia,2009.0,4.1,27.31,0.150128158,4.1,0.150128158
Movia Veliko Blanc 2010,Movia,2010.0,4.1,26.505,0.154687795,4.1,0.154687795
Mt Difficulty Growers Series Lowburn Valley Chardonnay 2016,Mt Difficulty,2016.0,4.1,26.0,0.157692308,4.0,0.153846154
Mulderbosch Chardonnay Barrel Fermented 2009,Mulderbosch,2009.0,4.2,21.17,0.198393954,4.2,0.198393954
Mullineux Granite Chenin Blanc 2016,Mullineux,2016.0,4.1,52.99,0.077373089,4.2,0.079260238
Mullineux Granite Chenin Blanc 2017,Mullineux,2017.0,4.3,27.25,0.157798165,4.2,0.15412844
Mullineux Granite Chenin Blanc 2018,Mullineux,2018.0,4.1,27.76,0.147694524,4.2,0.15129683
Mullineux Leeu Passant Chardonnay 2016,Mullineux,2016.0,4.4,36.08,0.12195122,4.4,0.12195122
Mullineux Old Vines White 2014,Mullineux,2014.0,4.1,28.99,0.141428079,4.0,0.137978613
Mullineux Old Vines White 2017,Mullineux,2017.0,4.2,20.92,0.200764818,4.0,0.191204589
Mullineux Old Vines White 2018,Mullineux,2018.0,4.1,24.75,0.165656566,4.0,0.161616162
Mullineux Quartz Chenin Blanc 2016,Mullineux,2016.0,4.2,52.99,0.079260238,4.2,0.079260238
Mullineux Quartz Chenin Blanc 2017,Mullineux,2017.0,4.1,48.95,0.083758938,4.2,0.085801839
Mullineux Radicales Libres 2012,Mullineux,2012.0,4.5,65.0,0.069230769,4.5,0.069230769
Murgo Tenuta San Michele Etna Bianco 2017,Murgo,2017.0,4.1,22.06,0.185856754,3.8,0.17225748
Muxagat Douro Os Xistos Altos Rabigato 2013,Muxagat,2013.0,4.1,19.92,0.205823293,4.2,0.210843373
Naia Naiades 2011,Naia,2011.0,4.0,21.68,0.184501845,4.0,0.184501845
Nals Margreid Baron Salvadori Chardonnay Riserva 2011,Nals Margreid,2011.0,4.1,24.37,0.168239639,4.0,0.164136233
Nals Margreid Baron Salvadori Chardonnay Riserva 2014,Nals Margreid,2014.0,4.0,25.21,0.158667196,4.0,0.158667196
Nals Margreid Punggl Pinot Grigio 2016,Nals Margreid,2016.0,4.0,21.0,0.19047619,3.8,0.180952381
Nals Margreid Punggl Pinot Grigio 2017,Nals Margreid,2017.0,4.0,22.49,0.177856825,3.8,0.168963984
Naudé Old Vines Chenin Blanc 2013,Naudé,2013.0,4.3,49.99,0.086017203,4.2,0.084016803
Naudé Old Vines Chenin Blanc 2015,Naudé,2015.0,4.1,33.95,0.120765832,4.2,0.12371134
Nautilus The Paper Nautilus Sauvignon Blanc 2017,Nautilus,2017.0,4.2,22.55,0.186252772,4.0,0.177383592
Neudorf Vineyards Chardonnay 2014,Neudorf Vineyards,2014.0,4.1,27.6,0.148550725,4.0,0.144927536
Neudorf Vineyards Moutere Chardonnay 2017,Neudorf Vineyards,2017.0,4.5,53.33,0.084380274,4.2,0.078754922
Neudorf Vineyards Moutere Pinot Gris 2016,Neudorf Vineyards,2016.0,4.0,27.42,0.14587892,3.9,0.142231947
Neudorf Vineyards Moutere Riesling 2014,Neudorf Vineyards,2014.0,4.0,25.0,0.16,3.9,0.156
Neudorf Vineyards Rosie's Block Chardonnay 2017,Neudorf Vineyards,2017.0,4.0,24.95,0.160320641,3.9,0.156312625
Newton Chardonnay Unfiltered 2014,Newton,2014.0,4.2,46.0,0.091304348,4.2,0.091304348
Newton Chardonnay Unfiltered 2015,Newton,2015.0,4.2,44.5,0.094382022,4.2,0.094382022
Newton Chardonnay Unfiltered 2016,Newton,2016.0,4.1,42.95,0.095459837,4.2,0.097788126
Newton Johnson Family Vineyards Chardonnay 2016,Newton Johnson,2016.0,4.3,25.5,0.168627451,4.2,0.164705882
Newton Johnson Family Vineyards Chardonnay 2017,Newton Johnson,2017.0,4.3,22.5,0.191111111,4.2,0.186666667
Nicolas Joly Clos de la Bergerie 2013,Nicolas Joly,2013.0,4.1,46.13,0.088879254,4.1,0.088879254
Nicolas Joly Clos de la Bergerie 2016,Nicolas Joly,2016.0,4.1,52.81,0.077636811,4.1,0.077636811
Nicolas Joly Clos de la Coulée de Serrant 1994,Nicolas Joly,1994.0,4.3,131.07,0.032806897,4.3,0.032806897
Nicolas Joly Clos de la Coulée de Serrant 2001,Nicolas Joly,2001.0,4.0,99.81,0.040076145,4.3,0.043081856
Nicolas Joly Clos de la Coulée de Serrant 2004,Nicolas Joly,2004.0,4.3,99.81,0.043081856,4.3,0.043081856
Nicolas Joly Clos de la Coulée de Serrant 2009,Nicolas Joly,2009.0,4.3,58.81,0.073116817,4.3,0.073116817
Nicolas Joly Clos de la Coulée de Serrant 2011,Nicolas Joly,2011.0,4.2,81.74,0.051382432,4.3,0.052605823
Nicolas Joly Clos de la Coulée de Serrant 2012,Nicolas Joly,2012.0,4.3,57.97,0.074176298,4.3,0.074176298
Nicolas Joly Clos de la Coulée de Serrant 2013,Nicolas Joly,2013.0,4.2,79.0,0.053164557,4.3,0.05443038
Nicolas Joly Clos de la Coulée de Serrant 2014,Nicolas Joly,2014.0,4.3,76.96,0.055873181,4.3,0.055873181
Nicolas Joly Clos de la Coulée de Serrant 2015,Nicolas Joly,2015.0,4.2,79.0,0.053164557,4.3,0.05443038
Nicolas Joly Clos de la Coulée de Serrant 2016,Nicolas Joly,2016.0,4.2,85.0,0.049411765,4.3,0.050588235
Nicolas Joly Clos de la Coulée de Serrant 2017,Nicolas Joly,2017.0,4.1,80.09,0.051192409,4.3,0.053689599
Nicolas Joly Les Vieux Clos 2009,Nicolas Joly,2009.0,4.1,24.37,0.168239639,3.9,0.160032827
Nicolas Joly Les Vieux Clos 2011,Nicolas Joly,2011.0,4.0,24.37,0.164136233,3.9,0.160032827
Nicolas Joly Les Vieux Clos 2016,Nicolas Joly,2016.0,4.1,46.0,0.089130435,3.9,0.084782609
Nicolas Potel Corton-Charlemagne Grand Cru 2006,Nicolas Potel,2006.0,4.3,198.0,0.021717172,4.2,0.021212121
Niepoort Dócil Au-Au Branco 2012,Niepoort,2012.0,4.0,73.62,0.054333062,3.9,0.052974735
Niepoort Douro Coche Branco 2015,Niepoort,2015.0,4.5,80.99,0.055562415,4.4,0.054327695
Niepoort Douro Coche Branco 2016,Niepoort,2016.0,4.3,52.28,0.082249426,4.4,0.084162204
Niepoort Douro Coche Branco 2017,Niepoort,2017.0,4.3,69.0,0.062318841,4.4,0.063768116
Niepoort Douro Redoma Branco 2016,Niepoort,2016.0,4.0,22.0,0.181818182,4.0,0.181818182
Niepoort Douro Redoma Branco 2017,Niepoort,2017.0,4.1,22.5,0.182222222,4.0,0.177777778
Niepoort Douro Redoma Branco 2018,Niepoort,2018.0,4.1,21.0,0.195238095,4.0,0.19047619
Niepoort Douro Reserva Redoma Branco 2008,Niepoort,2008.0,4.2,35.99,0.116699083,4.3,0.119477633
Niepoort Douro Reserva Redoma Branco 2015,Niepoort,2015.0,4.3,30.83,0.139474538,4.3,0.139474538
Niepoort Douro Reserva Redoma Branco 2016,Niepoort,2016.0,4.3,24.32,0.176809211,4.3,0.176809211
Niepoort Douro Reserva Redoma Branco 2018,Niepoort,2018.0,4.3,22.68,0.189594356,4.3,0.189594356
Niepoort Douro Tiara Branco 2014,Niepoort,2014.0,4.1,30.16,0.135941645,4.0,0.132625995
Niepoort Moscatel do Douro N.V.,Niepoort,2020.0,4.0,41.98,0.095283468,4.0,0.095283468
Nikalas Marani Mtsvane 2017,Nikalas Marani,2017.0,4.0,27.95,0.143112701,4.0,0.143112701
Nikolaihof Steiner Hund Riesling 2013,Nikolaihof,2013.0,4.0,47.99,0.083350698,4.0,0.083350698
Nikolaihof Vinothek Riesling 2002,Nikolaihof,2002.0,4.4,125.95,0.034934498,4.3,0.034140532
Nino Negri Ca' Brione Terrazze Retiche di Sondrio 2018,Nino Negri,2018.0,4.1,28.5,0.143859649,4.1,0.143859649
Nin-Ortiz Selma de Nin Blanco 2013,Nin-Ortiz,2013.0,4.2,60.3,0.069651741,4.3,0.071310116
Norman Hardie Chardonnay Unfiltered 2013,Norman Hardie,2013.0,4.1,30.93,0.132557388,3.9,0.126091174
Nunzio Ghiraldi Il Gruccione Lugana Superiore 2012,Nunzio Ghiraldi,2012.0,4.1,22.3,0.183856502,4.1,0.183856502
Occhipinti Sicilia SP68 Bianco 2018,Occhipinti,2018.0,4.0,21.0,0.19047619,3.9,0.185714286
Ocean Eight Verve Chardonnay 2014,Ocean Eight,2014.0,4.0,30.0,0.133333333,3.9,0.13
Ogier Clos de l'Oratoire des Papes Châteauneuf-du-Pape Blanc 2016,Ogier,2016.0,4.0,36.0,0.111111111,4.1,0.113888889
Ogier Clos de l'Oratoire des Papes Châteauneuf-du-Pape Blanc 2018,Ogier,2018.0,4.0,33.61,0.119012199,4.1,0.121987504
Olivardots Blanc de Gresa 2011,Olivardots,2011.0,4.1,21.19,0.193487494,3.9,0.18404908
Oliver Zeter Fumé Sauvignon Blanc 2018,Oliver Zeter,2018.0,4.2,23.95,0.175365344,4.0,0.167014614
Olivier Leflaive Bâtard-Montrachet Grand Cru 2006,Olivier Leflaive,2006.0,4.5,166.67,0.02699946,4.5,0.02699946
Olivier Leflaive Bâtard-Montrachet Grand Cru 2008,Olivier Leflaive,2008.0,4.5,260.0,0.017307692,4.5,0.017307692
Olivier Leflaive Bâtard-Montrachet Grand Cru 2009,Olivier Leflaive,2009.0,4.5,350.0,0.012857143,4.5,0.012857143
Olivier Leflaive Bâtard-Montrachet Grand Cru 2011,Olivier Leflaive,2011.0,4.5,245.0,0.018367347,4.5,0.018367347
Olivier Leflaive Bâtard-Montrachet Grand Cru 2012,Olivier Leflaive,2012.0,4.8,366.68,0.013090433,4.5,0.012272281
Olivier Leflaive Bâtard-Montrachet Grand Cru 2013,Olivier Leflaive,2013.0,4.6,275.0,0.016727273,4.5,0.016363636
Olivier Leflaive Bâtard-Montrachet Grand Cru 2014,Olivier Leflaive,2014.0,4.5,528.0,0.008522727,4.5,0.008522727
Olivier Leflaive Bâtard-Montrachet Grand Cru 2015,Olivier Leflaive,2015.0,4.5,400.0,0.01125,4.5,0.01125
Olivier Leflaive Bourgogne 'Les Sétilles' 2018,Olivier Leflaive,2018.0,3.9,21.99,0.177353342,3.9,0.177353342
Olivier Leflaive Chablis 1er Cru 'Montée de Tonnerre' 2016,Olivier Leflaive,2016.0,4.2,38.33,0.109574746,4.1,0.106965823
Olivier Leflaive Chassagne-Montrachet 1er Cru Abbaye de Morgeot 2009,Olivier Leflaive,2009.0,4.4,93.33,0.047144541,4.2,0.045001607
Olivier Leflaive Chassagne-Montrachet 1er Cru Abbaye de Morgeot 2015,Olivier Leflaive,2015.0,4.3,80.0,0.05375,4.2,0.0525
Olivier Leflaive Chassagne-Montrachet 1er Cru 'Clos Saint-Marc' 2013,Olivier Leflaive,2013.0,4.2,87.8,0.047835991,4.3,0.048974943
Olivier Leflaive Chevalier-Montrachet Grand Cru 2013,Olivier Leflaive,2013.0,4.6,403.29,0.011406184,4.5,0.011158224
Olivier Leflaive Corton-Charlemagne Grand Cru 2012,Olivier Leflaive,2012.0,4.5,115.0,0.039130435,4.4,0.03826087
Olivier Leflaive Meursault 1er Cru Blagny Sous Le Dos d'Âne 2013,Olivier Leflaive,2013.0,4.2,96.58,0.043487264,4.2,0.043487264
Olivier Leflaive Meursault 1er Cru Blagny Sous Le Dos d'Âne 2014,Olivier Leflaive,2014.0,4.2,85.95,0.04886562,4.2,0.04886562
Olivier Leflaive Meursault 2015,Olivier Leflaive,2015.0,4.2,56.68,0.074100212,4.0,0.07057163
Olivier Leflaive Meursault 2017,Olivier Leflaive,2017.0,4.0,42.28,0.094607379,4.0,0.094607379
Olivier Leflaive Montagny 1er Cru Bonneveaux 2016,Olivier Leflaive,2016.0,4.1,20.68,0.198259188,4.0,0.193423598
Olivier Leflaive Montrachet Grand Cru 2011,Olivier Leflaive,2011.0,4.7,398.33,0.011799262,4.6,0.011548214
Olivier Leflaive Puligny-Montrachet 1er Cru Champ-Canet 2012,Olivier Leflaive,2012.0,4.4,69.99,0.062866124,4.2,0.060008573
Olivier Leflaive Puligny-Montrachet 1er Cru Champ-Canet 2013,Olivier Leflaive,2013.0,4.2,55.48,0.075702956,4.2,0.075702956
Olivier Leflaive Puligny-Montrachet 1er Cru Champ-Canet 2014,Olivier Leflaive,2014.0,4.2,83.5,0.050299401,4.2,0.050299401
Olivier Leflaive Puligny-Montrachet 1er Cru Les Folatieres 2014,Olivier Leflaive,2014.0,4.3,139.99,0.03071648,4.3,0.03071648
Olivier Leflaive Puligny-Montrachet 1er Cru Les Folatieres 2015,Olivier Leflaive,2015.0,4.3,140.0,0.030714286,4.3,0.030714286
Olivier Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2013,Olivier Leflaive,2013.0,4.4,125.61,0.035029058,4.3,0.034232943
Olivier Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2014,Olivier Leflaive,2014.0,4.3,149.0,0.02885906,4.3,0.02885906
Olivier Leflaive Puligny-Montrachet 2007,Olivier Leflaive,2007.0,4.1,125.19,0.03275022,4.2,0.033549006
Olivier Leflaive Puligny-Montrachet 2014,Olivier Leflaive,2014.0,4.2,50.41,0.083316802,4.2,0.083316802
Olivier Leflaive Puligny-Montrachet 2016,Olivier Leflaive,2016.0,4.2,59.95,0.070058382,4.2,0.070058382
Olivier Leflaive Puligny-Montrachet 2017,Olivier Leflaive,2017.0,4.4,74.67,0.058925941,4.2,0.056247489
Olivier Leflaive Puligny-Montrachet Enseignères 2016,Olivier Leflaive,2016.0,4.0,75.5,0.052980132,4.2,0.055629139
Olivier Leflaive Saint-Romain Sous-Le-Chateâu 2014,Olivier Leflaive,2014.0,4.0,41.83,0.095625149,3.8,0.090843892
Olivier Pithon La D18 2016,Olivier Pithon,2016.0,4.2,30.25,0.138842975,4.0,0.132231405
Olivier Rivière Trotamundos Bianco 2015,Olivier Rivière,2015.0,4.0,27.68,0.144508671,4.0,0.144508671
Olivier Tricon Chablis 2018,Olivier Tricon,2018.0,4.0,22.15,0.180586907,3.7,0.167042889
Orin Swift Blank Stare Sauvignon Blanc 2016,Orin Swift,2016.0,4.0,37.99,0.105290866,4.1,0.107923138
Orin Swift Blank Stare Sauvignon Blanc 2017,Orin Swift,2017.0,4.1,43.58,0.094079853,4.1,0.094079853
Orin Swift Mannequin 2016,Orin Swift,2016.0,4.0,38.68,0.103412616,4.0,0.103412616
Oriol Artigas Vinya d'en Mundu La Béstia 2017,Oriol Artigas,2017.0,4.0,22.39,0.178651184,3.9,0.174184904
Ornellaia Poggio alle Gazze 2013,Ornellaia,2013.0,4.2,32.0,0.13125,4.1,0.128125
Ornellaia Poggio alle Gazze 2015,Ornellaia,2015.0,4.2,39.95,0.105131414,4.1,0.102628285
Ornellaia Poggio alle Gazze 2017,Ornellaia,2017.0,4.1,35.25,0.116312057,4.1,0.116312057
Ornellaia Toscana Bianco 2015,Ornellaia,2015.0,4.2,226.0,0.018584071,4.4,0.019469027
Ossian Capitel 2014,Ossian,2014.0,4.3,39.7,0.108312343,4.3,0.108312343
Ossian Capitel 2015,Ossian,2015.0,4.4,38.86,0.113226969,4.3,0.110653628
Ossian Capitel 2016,Ossian,2016.0,4.5,42.35,0.106257379,4.3,0.101534829
Ossian Viñas Viejas Verdejo 2016,Ossian,2016.0,4.3,25.21,0.170567235,4.1,0.162633875
Ottella Back to Silence 2018,Ottella,2018.0,4.2,24.6,0.170731707,4.2,0.170731707
Ottella Le Creete 2018,Ottella,2018.0,4.2,23.92,0.175585284,4.1,0.171404682
Ottella Molceo Lugana Riserva 2015,Ottella,2015.0,4.2,25.82,0.162664601,4.1,0.158791634
Pacherhof Alte Reben Sylvaner 2015,Pacherhof,2015.0,4.2,20.16,0.208333333,4.1,0.203373016
Pacherhof Private Cuvée 2016,Pacherhof,2016.0,4.2,31.0,0.135483871,4.2,0.135483871
Paco de Santar Vinha do Contador Dão Branco 2013,Paco de Santar,2013.0,4.4,34.53,0.127425427,4.4,0.127425427
Paco de Santar Vinha do Contador Dão Branco 2014,Paco de Santar,2014.0,4.5,31.77,0.141643059,4.4,0.138495436
Pago de Los Capellanes O Luar do Sil Valdeorras Godello Sobre Lias 2016,Pago de Los Capellanes,2016.0,4.0,25.49,0.156924284,3.9,0.153001177
Pago de Los Capellanes O Luar do Sil Valdeorras Godello Sobre Lias 2017,Pago de Los Capellanes,2017.0,4.0,25.49,0.156924284,3.9,0.153001177
Pago de Vallegarcía Vallegarcia Viognier 2015,Pago de Vallegarcía,2015.0,4.0,20.29,0.197141449,4.0,0.197141449
Pala Entemari 2016,Pala,2016.0,4.1,21.23,0.193122939,4.0,0.188412624
Palacio da Brejoeira Alvarinho Vinho Verde 2015,Palacio da Brejoeira,2015.0,4.2,19.435,0.216104965,4.2,0.216104965
Palacios Remondo Rioja Plácet Valtomelloso 2017,Palacios Remondo,2017.0,4.0,25.0,0.16,3.9,0.156
Palacios Remondo Rioja Plácet Valtomelloso 2018,Palacios Remondo,2018.0,4.1,22.49,0.182303246,3.9,0.173410405
Paradies Riesling Trocken 2017,Paradies,2017.0,4.0,23.5,0.170212766,3.5,0.14893617
Paringa Estate Peninsula Chardonnay 2016,Paringa Estate,2016.0,4.0,24.22,0.165152766,3.8,0.156895128
Pascal Clément Pernand Vergelesses 'Les Combottes' 2015,Pascal Clément,2015.0,4.0,36.1,0.110803324,4.0,0.110803324
Pascal Cotat La Grande Côte Sancerre 2013,Pascal Cotat,2013.0,4.1,39.21,0.104565162,4.1,0.104565162
Pascal Cotat La Grande Côte Sancerre 2016,Pascal Cotat,2016.0,4.2,40.33,0.104140838,4.1,0.101661294
